early,29340,55.11,adj.早的，初期的
go,29403,55.23,v.去，进行，打算
home,29424,55.27,n.家，故乡
policy,29445,55.31,n.政策，方针，保险单
think,29466,55.35,v.想，相信，认为
trade,29508,55.43,n.贸易，交换
whether,29529,55.47,conj.是否，还是...
second,29549,55.51,num.第二
decade,29629,55.66,n.十年
start,29649,55.69,v.开始，着手，发动
nearly,29689,55.77,adv.几乎，差不多
once,29709,55.81,adv.一度，一次
cut,29729,55.84,v.割，切，削减，切断
use,29749,55.88,v.使用
risk,29769,55.92,n.，v.冒险，风险
free,29789,55.96,adj.自由的，空闲的
recently,29809,55.99,adv.近来，最近
possible,29828,56.03,adj.可能的
city,29866,56.1,n.城市
week,29885,56.14,n.星期，周，工作周
number,29904,56.17,n.数字，若干，号码
sex,29923,56.21,n.性，性别
price,29942,56.24,n.价格，代价
lost,29999,56.35,adj.失去的
day,30037,56.42,n.一天，白天
national,30056,56.46,adj.民族的，国家的
school,30075,56.49,n.学校，上学，学系
top,30094,56.53,n.顶，盖子
place,30132,56.6,n.地方，位置
lower,30170,56.67,v.降低，减弱
want,30207,56.74,v.想要，通辑
boost,30225,56.78,v.抬高，促进
single,30243,56.81,adj.单个的，单身的
company,30261,56.84,n.公司，同伴
budget,30279,56.88,n.预算
problem,30297,56.91,n.课题，难题，问题
bank,30315,56.94,n.岸，银行
security,30333,56.98,n.安全，有价证券
change,30369,57.05,n.变化，零钱
half,30387,57.08,n.一半
run,30405,57.11,v.跑，竞选，行驶
third,30441,57.18,num.第三，三分之一
deal,30477,57.25,v.处理，交易
group,30513,57.32,n.群，组，团体
each,30531,57.35,adj.，adv.名，每个
fall,30549,57.38,v.落下，跌倒
reform,30567,57.42,v.，n.改革，改造
why,30675,57.62,adv.为什么
music,30692,57.65,n.音乐，乐曲
corporate,30709,57.68,n.有限公司
former,30760,57.78,adj.以前的，前者
great,30794,57.84,adj.大的，伟大的
next,30811,57.88,adv.下一次，然后
real,30862,57.97,adj.真的，纯粹的
university,30879,58.0,n.大学
near,30913,58.07,adv.近
fell,30930,58.1,v.砍到
itself,30947,58.13,pron.它自己
crisis,30964,58.16,n.危险，危险期
short,30981,58.2,adj.短的，矮的
opposition,30998,58.23,n.敌对，反抗
hope,31046,58.32,v.，n.希望，愿望
become,31062,58.35,v.变成
building,31110,58.44,n.建筑物，大楼
finance,31174,58.56,n.金融
enough,31190,58.59,adj.，adv.足够(的)
century,31206,58.62,n.世纪
later,31222,58.65,adv.更晚，以后，过后
themselves,31238,58.68,pron.他们、它们自己
exchange,31270,58.74,v.交换，兑换
whaling,31365,58.92,n.捕鲸(业)
support,31395,58.97,v.支持，资助，支援
technology,31440,59.06,n.技术，工艺
large,31470,59.11,adj.大的，巨大的
ago,31500,59.17,adv....以前
pressure,31515,59.2,n.压力，繁忙，紧迫
away,31530,59.23,adv.去，远离，在远处
air,31545,59.26,n.空气，气派
fast,31560,59.28,adj.快的
strong,31575,59.31,adj.强壮的，强烈的
reason,31605,59.37,n.原因，理由
force,31635,59.42,n.力，力量
ever,31650,59.45,adv.曾经，总是，究竟
deep,31665,59.48,adj.深的，深远的
remain,31710,59.56,n.依旧的，剩余，逗留
core,31770,59.68,n.核，核心
water,31785,59.71,n.水
health,31815,59.76,n.健康(状况)
four,31829,59.79,num.四
military,31843,59.81,adj.军事的，好斗的
elsewhere,31927,59.97,adv.在别处
southern,31955,60.03,adj.南的，南方的
probably,31983,60.08,adv.或许，大概
control,31997,60.1,v.，n.控制，管理
human,32053,60.21,adj.人的，人类的
dollar,32067,60.24,n.元，美元
almost,32109,60.31,adv.几乎，差不多
today,32165,60.42,adv.今天，现在
commodity,32179,60.45,n.商品
population,32193,60.47,n.人口
come,32207,60.5,v.来到，出现，发生
until,32248,60.58,prep.，conj.到...为止
argue,32261,60.6,v.争论，辩论
small,32287,60.65,adj.小的，不重要的
action,32300,60.67,n.行为，行动
fact,32326,60.72,n.事实，真相
chance,32378,60.82,n.机会，可能性
rule,32391,60.84,n.法规，常规，统治
provide,32404,60.87,v.供给，提供，准备
office,32417,60.89,n.办公室，事务所
evidence,32430,60.92,n.证据，迹象
poor,32456,60.97,adj.穷的，差的
northern,32482,61.02,adj.北方的，北部的
close,32495,61.04,down
border,32521,61.09,n.国界，边境
official,32534,61.11,n.官员
economics,32573,61.19,n.经济学
main,32638,61.31,adj.主要的
especially,32664,61.36,adv.特别地，专门地
show,32677,61.38,v.显示，表明
further,32703,61.43,adv.更远，进一步
majority,32716,61.45,n.多数，过半数
rise,32768,61.55,v.起立，晋级，增长
several,32781,61.58,adj.几个
share,32794,61.6,n.份，股份
region,32833,61.67,n.地区，地域，地带
view,32885,61.77,n.视域，景色，见解
whole,32911,61.82,adj.全部的
below,32924,61.85,adj.，prep.在...下面
data,32960,61.91,n.(复数)资料，数据
saw,32972,61.94,v.，n.锯
average,32984,61.96,adj.平均的
reduce,33008,62.0,v.减少，贬为
research,33020,62.03,v.，n.调查，研究
age,33056,62.09,n.年龄，时代
face,33068,62.12,n.脸，正面
speed,33116,62.21,n.速度
your,33128,62.23,pron.你的，你们的
species,33152,62.27,n.物种，种类
justice,33164,62.3,n.公正，正直
remains,33188,62.34,n.剩余，遗迹，遗体
cause,33200,62.36,n.原因，理由，事业
tend,33212,62.39,v.趋向，照料，投标
campaign,33260,62.48,n.战役，运动
seem,33284,62.52,v.好象，似乎
form,33296,62.54,n.形状，类型，表格
general,33320,62.59,adj.一般的，总的
film,33332,62.61,n.胶片，电影，薄膜
zero,33344,62.63,n.零，零度
house,33356,62.66,n.房子，剧场，家
chart,33392,62.72,n.图表
particularly,33404,62.75,adv.特别地
point,33416,62.77,n.尖，点，分
private,33428,62.79,adj.私人的，秘密的
value,33452,62.84,n.价值
victory,33464,62.86,n.胜利
despite,33500,62.93,prep.不管，任凭
report,33512,62.95,v.报告，报导，报道
ten,33548,63.02,num.十
corruption,33560,63.04,n.腐败，腐化
something,33584,63.09,pron.某事，某物
six,33596,63.11,num.六
thus,33620,63.15,adv.如此，这样，因而
leader,33632,63.18,n.领导，领袖
prize,33643,63.2,n.奖品，奖赏
example,33654,63.22,n.例子，榜样
turn,33665,63.24,v.转向，旋转
damage,33676,63.26,v.，n.损害，破坏
service,33687,63.28,n.服务，公共设施
east,33709,63.32,adj.东方的
open,33742,63.38,adj.开的
prime,33753,63.4,adj.首要的，第一的
industry,33764,63.42,n.工业，产业，勤奋
full,33786,63.46,adj.满的，完全的
always,33797,63.49,adv.总是，始终
really,33808,63.51,adv.真正地，果然
let,33819,63.53,v.让，使
bring,33830,63.55,v.拿来，带来
software,33841,63.57,n.软件
together,33852,63.59,adv.共同，一起，同时
battle,33863,63.61,n.战斗，战役
increase,33874,63.63,v.，n.增加，增长
look,33896,63.67,v.看，看上去
abroad,33907,63.69,adv.国外，海外
education,33951,63.77,n.教育，训练
widely,33962,63.8,adv.广泛地，非常
above,33984,63.84,prep.在...之上，高于
ore,34006,63.88,n.矿石，矿物
potential,34028,63.92,adj.潜在的
eventually,34072,64.0,adv.最终，终于
either,34083,64.02,adj.二者之一
important,34094,64.04,adj.重要的，重大的
bill,34116,64.08,n.帐单，议案，钞票
integration,34127,64.11,n.结合，整体
capacity,34160,64.17,n.容量，容积，资格
however,34171,64.19,adv.可是，然而
engine,34259,64.35,n.发动机，火车头
sort,34281,64.39,n.种类
our,34292,64.42,pron.我们的
job,34314,64.46,n.工作，活儿，差使
perhaps,34336,64.5,adv.也许，多半
lead,34347,64.52,v.引导，领先，率领
currency,34357,64.54,n.通货，货币
travel,34367,64.56,v.旅行，传导
wing,34377,64.57,n.翅膀，翼，派别
encourage,34387,64.59,v.鼓舞，鼓励，助长
vote,34407,64.63,n.投票(权)，得票数
jet,34437,64.69,v.喷射
sometimes,34447,64.71,adv.有时，不时
death,34457,64.72,n.死，死亡
fund,34467,64.74,n.基金，资金，蕴藏
person,34487,64.78,n.人，人称，身体
line,34497,64.8,n.行，线条，界线
young,34507,64.82,adj.年轻的
index,34517,64.84,n.索引，标志，指数
presidential,34537,64.88,adj.总统的
standard,34567,64.93,n.标准
thanks,34607,65.01,n.感谢
care,34637,65.06,n.注意，小心
worry,34657,65.1,v.，v.烦恼，担心
family,34677,65.14,n.家庭，家属
soon,34687,65.16,adv.不久，很快，早
success,34707,65.19,n.成功
within,34717,65.21,prep.，adv.在...内
front,34737,65.25,n.正面，前线
monetary,34747,65.27,adj.货币的，金融的
north,34757,65.29,n.北，北方
tank,34767,65.31,n.油箱，水箱，坦克
middle,34827,65.42,n.当中
road,34837,65.44,n.道路，路
defence,34857,65.48,n.保卫，防御
find,34877,65.51,v.寻找，找到，发现
decision,34887,65.53,n.决定，决议
per,34897,65.55,prep.每，由，按照
staff,34917,65.59,n.工作人员，棒子
classical,34937,65.63,adj.经典的，古典的
must,34947,65.65,v.必须，准是
independence,34957,65.66,n.独立，自主
discovery,34967,65.68,n.发现，发现物
status,35027,65.8,n.形势，身分
court,35047,65.83,n.法庭，宫廷，球场
return,35057,65.85,v.回归，归还
question,35077,65.89,n.问题，疑问
heir,35117,65.96,n.继承人
regional,35136,66.0,adj.地区的，区域的
therefore,35154,66.03,adv.因而，所以
hold,35163,66.05,v.握住，容纳
democratic,35181,66.08,adj.民主的
result,35208,66.14,n.结果，效果，后果
offer,35226,66.17,v.，n.提供，报盘
role,35235,66.19,n.角色，作用
prediction,35244,66.2,n.预言，预报
explorer,35262,66.24,n.勘探者，探险家
course,35271,66.25,n.过程，路线，课程
federal,35289,66.29,adj.联邦的
information,35307,66.32,n.通知，情报，资料
operation,35334,66.37,n.操作，生效，手术
agreement,35361,66.42,n.一致，协议
land,35370,66.44,n.陆地，土地
try,35388,66.47,v.尝试，审讯
challenge,35397,66.49,n.，v.挑战，质问
process,35406,66.51,n.程序，过程
move,35424,66.54,v.移动，推动，搬家
worth,35433,66.56,n.价值
refugee,35451,66.59,n.难民
fight,35478,66.64,v.打仗，战斗，作斗争
revolution,35496,66.68,n.革命，变革
proportion,35505,66.69,n.比例，部分
conservative,35523,66.73,adj.保守的，稳健的
mobile,35550,66.78,adj.机动的，流动的
similar,35577,66.83,adj.类似的，相象的
recession,35586,66.85,n.衰退
meet,35595,66.86,v.遇到，会见，迎接
instance,35604,66.88,n.例子
fuel,35613,66.9,n.燃料
key,35622,66.91,n.钥匙，关键，答案
credit,35640,66.95,n.信誉，信用
attempt,35649,66.96,v.，n.尝试，企图
crew,35658,66.98,n.(飞机等的)全体人员
man,35667,67.0,n.人，男人，人类
language,35676,67.01,n.语言
carry,35685,67.03,v.搬运，携带
black,35703,67.07,adj.黑的
peace,35712,67.08,n.和平，平静，和约
violence,35721,67.1,n.猛烈，暴力，暴行
energy,35775,67.2,n.精力，活力，能量
raise,35802,67.25,v.举起，提高，唤起
gas,35811,67.27,n.气体，煤气，汽油
goods,35820,67.29,n.货物，商品
account,35838,67.32,n.账目
chief,35856,67.35,adj.首席的，首要的
hose,35892,67.42,n.软水管，长统袜
picture,35919,67.47,n.图片，画，照片
serious,35928,67.49,adj.慎重的，严重的
constitution,35955,67.54,n.宪法，章程
lack,35982,67.59,v.，n.缺少
focus,35991,67.61,n.焦点，中心
idea,36009,67.64,n.思想，主意，打算
leading,36018,67.66,adj.领先的，一流的
lay,36027,67.67,v.放，安排，打基础
strategy,36045,67.71,n.战略，策略，计谋
agency,36081,67.78,n.代理，代理处
promise,36108,67.83,v.允诺，预示
record,36117,67.84,v.记录，录音
boom,36126,67.86,v.隆隆响，兴旺，繁荣
increasing,36134,67.88,adj.不断增长的
strike,36150,67.91,v.打，攻击，罢工
disaster,36166,67.94,n.自然灾害，祸患
never,36174,67.95,adv.从不，永不，未曾
life,36182,67.97,n.生活，生命，一生
accounting,36190,67.98,n.会计学
current,36198,68.0,adj.现令的
quarter,36214,68.03,n.四分之一，一刻钟
newspaper,36230,68.06,n.报纸，新闻纸
leadership,36254,68.1,n.领导
agree,36262,68.12,v.同意，一致认为
case,36270,68.13,n.事实，案例，箱子
contrast,36278,68.15,n.，v.对照，对比
self,36302,68.19,n.自己，自身，品质
sea,36310,68.21,n.海，海洋
fresh,36334,68.25,adj.新鲜的，崭新的
site,36374,68.33,n.场所，场地
break,36414,68.4,n.打破，破坏
true,36446,68.46,adj.真实的，真正的
welcome,36454,68.48,adj.受欢迎的
en,36462,68.49,route
area,36478,68.52,n.地区，面积，领域
lot,36486,68.54,n.许多，地
religious,36494,68.55,adj.宗教的，信教的
amount,36502,68.57,n.数量，总数
win,36550,68.66,v.赢得，成功
cruise,36558,68.67,v.巡游，巡航
surprise,36574,68.7,v.使惊诧
seven,36606,68.76,num.七
international,36638,68.82,adj.国际的
grow,36654,68.85,v.增长，成长，种植
anyone,36662,68.87,pron.无论谁
forecast,36678,68.9,n.，v.预测，预报
moderate,36686,68.91,adj.适度的
response,36694,68.93,v.答复，反应，响应
common,36710,68.96,adj.共同的，普通的
expensive,36718,68.97,adj.昂贵的，高价的
create,36726,68.99,v.创造，创作，造成
thought,36782,69.09,n.想法，思想，关怀
works,36790,69.11,n.工厂
although,36798,69.12,conj.虽然
campus,36806,69.14,n.校园
percentage,36814,69.15,n.百分率
quickly,36838,69.2,adv.快，迅速地
particular,36854,69.23,adj.特殊的
level,36862,69.24,n.水平，级
senior,36910,69.33,adj.年长的，老资格的
story,36942,69.39,n.故事，小说，经历
stable,36982,69.47,adj.稳固的，稳定的
trap,36990,69.48,n.陷井，圈套
cross,37006,69.51,n.十字，交叉
ruling,37046,69.59,adj.统治的
effective,37053,69.6,adj.有效的
responsible,37060,69.61,adj.负责的，尽责的
leave,37081,69.65,v.出发，离开
along,37088,69.67,prep.沿着
rival,37102,69.69,n.对手
science,37130,69.75,n.科学，学科
sense,37137,69.76,n.感官，感觉，见识
gold,37158,69.8,n.黄金，金币，金色
barely,37165,69.81,adv.赤裸裸地
race,37221,69.92,n.种族，竞赛
union,37249,69.97,n.联合，联盟，联合会
