sea,12,63.75,n.海，海洋
eastern,12,63.77,adj.东的，朝东的
cause,12,63.79,n.原因，理由，事业
industry,12,63.81,n.工业，产业，勤奋
either,12,63.83,adj.二者之一
engine,12,63.86,n.发动机，火车头
asia,12,63.88,n.亚洲
bedford,12,63.9
raised,12,63.92
jet,12,63.95,v.喷射
education,12,63.97,n.教育，训练
seem,12,63.99,v.好象，似乎
industries,12,64.01
road,12,64.04,n.道路，路
prediction,12,64.06,n.预言，预报
job,12,64.08,n.工作，活儿，差使
saw,12,64.1,"v.,n.锯"
reduce,12,64.12,v.减少，贬为
instead,12,64.15,adv.代替，而是
regional,12,64.17,adj.地区的，区域的
form,12,64.19,n.形状，类型，表格
chart,12,64.21,n.图表
potential,12,64.24,adj.潜在的
problems,12,64.26
agency,12,64.28,n.代理，代理处
took,12,64.3
value,12,64.33,n.价值
credit,12,64.35,n.信誉，信用
six,12,64.37,num.六
russias,12,64.39
parts,12,64.42
tend,12,64.44,v.趋向，照料，投标
speed,12,64.46,n.速度
remains,12,64.48,n.剩余，遗迹，遗体
age,12,64.5,n.年龄，时代
wants,12,64.53
average,12,64.55,adj.平均的
development,12,64.57,n.进展，发展
face,12,64.59,n.脸，正面
eventually,12,64.62,adv.最终，终于
leader,12,64.64,n.领导，领袖
funding,12,64.66
neighbours,12,64.68
energy,12,64.71,n.精力，活力，能量
failed,12,64.73
bill,12,64.75,n.帐单，议案，钞票
give,12,64.77
data,12,64.8,n.(复数)资料，数据
zero,12,64.82,n.零，零度
something,12,64.84,pron.某事，某物
campaign,12,64.86,n.战役，运动
particularly,12,64.88,adv.特别地
report,12,64.91,v.报告，报导，报道
suggests,11,64.93
let,11,64.95,v.让，使
taking,11,64.97
donald,11,64.99
really,11,65.01,adv.真正地，果然
arts,11,65.03
vietnam,11,65.05
allowed,11,65.07
damage,11,65.09,"v.,n.损害，破坏"
lead,11,65.11,v.引导，领先，率领
software,11,65.13,n.软件
managers,11,65.15
abroad,11,65.17,adv.国外，海外
prime,11,65.19,adj.首要的，第一的
won,11,65.21
widely,11,65.23,adv.广泛地，非常
young,11,65.25,adj.年轻的
pacific,11,65.28,n.太平洋
levy,11,65.3,v.征税
pupils,11,65.32
church,11,65.34,n.教堂
paid,11,65.36
floods,11,65.38
thanks,11,65.4,n.感谢
example,11,65.42,n.例子，榜样
faces,11,65.44
amnesty,11,65.46
full,11,65.48,adj.满的，完全的
talks,11,65.5
turn,11,65.52,v.转向，旋转
earners,11,65.54
betting,11,65.56
soldiers,11,65.58
science,11,65.6,n.科学，学科
agencies,11,65.62
within,11,65.64,"prep.,adv.在...内"
tech,11,65.66
refugees,11,65.68
indicators,11,65.71
open,11,65.73,adj.开的
always,11,65.75,adv.总是，始终
increase,11,65.77,"v.,n.增加，增长"
black,11,65.79,adj.黑的
sometimes,11,65.81,adv.有时，不时
capacity,11,65.83,n.容量，容积，资格
sort,11,65.85,n.种类
mountains,11,65.87
helped,11,65.89
battle,11,65.91,n.战斗，战役
workers,11,65.93
fallen,11,65.95
backed,11,65.97
integration,11,65.99,n.结合，整体
above,11,66.01,prep.在...之上，高于
service,11,66.03,n.服务，公共设施
important,11,66.05,adj.重要的，重大的
must,11,66.07,v.必须，准是
prize,11,66.09,n.奖品，奖赏
salvador,11,66.11
line,11,66.14,n.行，线条，界线
thailands,11,66.16
conservative,11,66.18,adj.保守的，稳健的
standard,11,66.2,n.标准
strategy,11,66.22,n.战略，策略，计谋
communist,10,66.24,n.共产主义者
per,10,66.25,prep.每，由，按照
arabia,10,66.27
return,10,66.29,v.回归，归还
gearbox,10,66.31
highest,10,66.33
migrants,10,66.35
discovery,10,66.37,n.发现，发现物
gas,10,66.38,n.气体，煤气，汽油
language,10,66.4,n.语言
decision,10,66.42,n.决定，决议
proposed,10,66.44
question,10,66.46,n.问题，疑问
post,10,66.48,n.柱，职位
running,10,66.5,adj.连续的
recession,10,66.52,n.衰退
encourage,10,66.53,v.鼓舞，鼓励，助长
seven,10,66.55,num.七
muslims,10,66.57
cannot,10,66.59
makes,10,66.61
engines,10,66.63
announced,10,66.65
profits,10,66.66
white,10,66.68,adj.白的
gst,10,66.7
currency,10,66.72,n.通货，货币
tank,10,66.74,n.油箱，水箱，坦克
presidential,10,66.76,adj.总统的
together,10,66.78,adv.共同，一起，同时
fuel,10,66.79,n.燃料
rules,10,66.81
monetary,10,66.83,adj.货币的，金融的
success,10,66.85,n.成功
needs,10,66.87
falling,10,66.89
england,10,66.91,n.英格兰，英国
wing,10,66.92,n.翅膀，翼，派别
turbofan,10,66.94
iraqi,10,66.96
worry,10,66.98,"v.,v.烦恼，担心"
care,10,67.0,n.注意，小心
death,10,67.02,n.死，死亡
rising,10,67.04
japanese,10,67.06,"n.,adj.日本人(的)"
economist,10,67.07
latin,10,67.09,"n.,adj.拉丁语(的)"
letters,10,67.11
peace,10,67.13,n.和平，平静，和约
similar,10,67.15,adj.类似的，相象的
revolution,10,67.17,n.革命，变革
independence,10,67.19,n.独立，自主
street,10,67.2,n.大街
staff,10,67.22,n.工作人员，棒子
father,10,67.24,n.父亲，神父，始祖
soon,10,67.26,adv.不久，很快，早
legal,10,67.28,adj.合法的，法律的
vote,10,67.3,n.投票(权)，得票数
syria,10,67.32
larger,10,67.33
land,10,67.35,n.陆地，土地
defence,10,67.37,n.保卫，防御
find,10,67.39,v.寻找，找到，发现
status,10,67.41,n.形势，身分
index,10,67.43,n.索引，标志，指数
borrowing,10,67.45
founded,10,67.46
agreement,10,67.48,n.一致，协议
fund,10,67.5,n.基金，资金，蕴藏
person,10,67.52,n.人，人称，身体
mozote,10,67.54
gives,10,67.56
going,10,67.58
encryption,10,67.6
economists,10,67.61
race,10,67.63,n.种族，竞赛
conditions,10,67.65
pratt,10,67.67
process,9,67.69,n.程序，过程
instance,9,67.7,n.例子
september,9,67.72,n.九月
challenge,9,67.74,"n.,v.挑战，质问"
created,9,67.75
planning,9,67.77
al,9,67.79
brazilian,9,67.8,"adj.,n.巴西的(人)"
try,9,67.82,v.尝试，审讯
accounting,9,67.84,n.会计学
grew,9,67.85
launched,9,67.87
whatever,9,67.89,pron.无论什么
trumps,9,67.9
spanish,9,67.92,"adj.,n.西班牙人(的)"
raising,9,67.94
lay,9,67.95,v.放，安排，打基础
schools,9,67.97
brought,9,67.99
worth,9,68.0,n.价值
constitutional,9,68.02
operation,9,68.04,n.操作，生效，手术
fewer,9,68.05
easier,9,68.07
having,9,68.09
promise,9,68.11,v.允诺，预示
weibo,9,68.12
measures,9,68.14
key,9,68.16,n.钥匙，关键，答案
fight,9,68.17,v.打仗，战斗，作斗争
seeking,9,68.19
ethnic,9,68.21
hold,9,68.22,v.握住，容纳
course,9,68.24,n.过程，路线，课程
intelligence,9,68.26,n.智慧，情报
crew,9,68.27,n.(飞机等的)全体人员
result,9,68.29,n.结果，效果，后果
leading,9,68.31,adj.领先的，一流的
considered,9,68.32
mobile,9,68.34,adj.机动的，流动的
ethiopia,9,68.36
insurers,9,68.37
disaster,9,68.39,n.自然灾害，祸患
focus,9,68.41,n.焦点，中心
revenues,9,68.42
student,9,68.44,n.学生，研究人员
republicans,9,68.46
judges,9,68.47
move,9,68.49,v.移动，推动，搬家
proportion,9,68.51,n.比例，部分
forced,9,68.52
regions,9,68.54
working,9,68.56
picture,9,68.57,n.图片，画，照片
pis,9,68.59
geared,9,68.61
benefits,9,68.62
role,9,68.64,n.角色，作用
carry,9,68.66,v.搬运，携带
budgets,9,68.67
council,9,68.69,n.理事会，委员会
partys,9,68.71
serious,9,68.73,adj.慎重的，严重的
record,9,68.74,v.记录，录音
attempt,9,68.76,"v.,n.尝试，企图"
immigrants,9,68.78
meet,9,68.79,v.遇到，会见，迎接
ocean,9,68.81,n.海洋，大洋
icahn,9,68.83
commodities,9,68.84
therefore,9,68.86,adv.因而，所以
chief,9,68.88,adj.首席的，首要的
goods,9,68.89,n.货物，商品
latest,9,68.91
published,9,68.93
meanwhile,9,68.94,"adv.,n.在这期间"
refugee,9,68.96,n.难民
turned,9,68.98
numbers,9,68.99
constitution,9,69.01,n.宪法，章程
raise,9,69.03,v.举起，提高，唤起
information,9,69.04,n.通知，情报，资料
de,9,69.06
fresh,9,69.08,adj.新鲜的，崭新的
giving,9,69.09
becoming,9,69.11
overall,9,69.13,adj.总的，全面的
needed,9,69.14
offer,9,69.16,"v.,n.提供，报盘"
boom,9,69.18,v.隆隆响，兴旺，繁荣
bigger,9,69.19
idea,9,69.21,n.思想，主意，打算
soviet,9,69.23
moderate,9,69.24,adj.适度的
peoples,9,69.26
aircraft,9,69.28,n.航空器
violence,9,69.29,n.猛烈，暴力，暴行
account,9,69.31,n.账目
everyone,9,69.33,pron.人人，每人
taken,9,69.35
religious,9,69.36,adj.宗教的，信教的
applicants,9,69.38
explorer,9,69.4,n.勘探者，探险家
europes,8,69.41
african,8,69.43,adj.非洲的
expectations,8,69.44
usually,8,69.45,adv.通常，平常
behind,8,69.47,prep.在...后面
unemployment,8,69.48
contrast,8,69.5,"n.,v.对照，对比"
quarter,8,69.51,n.四分之一，一刻钟
costs,8,69.53
never,8,69.54,adv.从不，永不，未曾
quickly,8,69.56,adv.快，迅速地
france,8,69.57,n.法国
reckoned,8,69.59
expensive,8,69.6,adj.昂贵的，高价的
compared,8,69.62
metres,8,69.63
moment,8,69.65,n.时刻，瞬间
offers,8,69.66
level,8,69.68,n.水平，级
returns,8,69.69
response,8,69.71,v.答复，反应，响应
barely,8,69.72,adv.赤裸裸地
medicine,8,69.74,n.药，医学
islamic,8,69.75
fighting,8,69.77
moving,8,69.78
works,8,69.8,n.工厂
reagans,8,69.81
strike,8,69.83,v.打，攻击，罢工
hours,8,69.84
buddhist,8,69.86,n.佛教徒
story,8,69.87,n.故事，小说，经历
anyone,8,69.89,pron.无论谁
vladivostok,8,69.9
leadership,8,69.92,n.领导
pro,8,69.93
rousseffs,8,69.95
pu,8,69.96
purepower,8,69.98
true,8,69.99,adj.真实的，真正的
