regional,12,63.72,adj.地区的，区域的
industry,12,63.75,n.工业，产业，勤奋
particularly,12,63.77,adv.特别地
eventually,12,63.79,adv.最终，终于
form,12,63.81,n.形状，类型，表格
chart,12,63.83,n.图表
funding,12,63.86
sea,12,63.88,n.海，海洋
face,12,63.9,n.脸，正面
engine,12,63.92,n.发动机，火车头
road,12,63.95,n.道路，路
value,12,63.97,n.价值
zero,12,63.99,n.零，零度
seem,12,64.01,v.好象，似乎
growing,12,64.04
eastern,12,64.06,adj.东的，朝东的
data,12,64.08,n.(复数)资料，数据
agency,12,64.1,n.代理，代理处
age,12,64.12,n.年龄，时代
job,12,64.15,n.工作，活儿，差使
failed,12,64.17
parts,12,64.19
campaign,12,64.21,n.战役，运动
industries,12,64.24
bedford,12,64.26
species,12,64.28,n.物种，种类
raised,12,64.3
remains,12,64.33,n.剩余，遗迹，遗体
education,12,64.35,n.教育，训练
credit,12,64.37,n.信誉，信用
bill,12,64.39,n.帐单，议案，钞票
instead,12,64.42,adv.代替，而是
comes,12,64.44
leader,12,64.46,n.领导，领袖
citizens,12,64.48
reckons,12,64.5
saw,12,64.53,"v.,n.锯"
neighbours,12,64.55
speed,12,64.57,n.速度
six,12,64.59,num.六
cruise,12,64.62,v.巡游，巡航
film,12,64.64,n.胶片，电影，薄膜
problems,12,64.66
reduce,12,64.68,v.减少，贬为
potential,12,64.71,adj.潜在的
development,12,64.73,n.进展，发展
something,12,64.75,pron.某事，某物
jet,12,64.77,v.喷射
either,12,64.8,adj.二者之一
energy,12,64.82,n.精力，活力，能量
russias,12,64.84
wants,12,64.86
took,12,64.88
tend,12,64.91,v.趋向，照料，投标
important,11,64.93,adj.重要的，重大的
pupils,11,64.95
sometimes,11,64.97,adv.有时，不时
lead,11,64.99,v.引导，领先，率领
arts,11,65.01
software,11,65.03,n.软件
pacific,11,65.05,n.太平洋
thailands,11,65.07
increase,11,65.09,"v.,n.增加，增长"
betting,11,65.11
always,11,65.13,adv.总是，始终
agencies,11,65.15
suggests,11,65.17
example,11,65.19,n.例子，榜样
salvador,11,65.21
refugees,11,65.23
strategy,11,65.25,n.战略，策略，计谋
floods,11,65.28
thanks,11,65.3,n.感谢
taking,11,65.32
helped,11,65.34
above,11,65.36,prep.在...之上，高于
turn,11,65.38,v.转向，旋转
levy,11,65.4,v.征税
mountains,11,65.42
damage,11,65.44,"v.,n.损害，破坏"
managers,11,65.46
abroad,11,65.48,adv.国外，海外
soldiers,11,65.5
capacity,11,65.52,n.容量，容积，资格
fallen,11,65.54
line,11,65.56,n.行，线条，界线
full,11,65.58,adj.满的，完全的
widely,11,65.6,adv.广泛地，非常
science,11,65.62,n.科学，学科
workers,11,65.64
let,11,65.66,v.让，使
must,11,65.68,v.必须，准是
black,11,65.71,adj.黑的
donald,11,65.73
sort,11,65.75,n.种类
prime,11,65.77,adj.首要的，第一的
integration,11,65.79,n.结合，整体
conservative,11,65.81,adj.保守的，稳健的
standard,11,65.83,n.标准
young,11,65.85,adj.年轻的
within,11,65.87,"prep.,adv.在...内"
service,11,65.89,n.服务，公共设施
really,11,65.91,adv.真正地，果然
open,11,65.93,adj.开的
won,11,65.95
paid,11,65.97
battle,11,65.99,n.战斗，战役
backed,11,66.01
earners,11,66.03
amnesty,11,66.05
vietnam,11,66.07
tech,11,66.09
allowed,11,66.11
faces,11,66.14
indicators,11,66.16
talks,11,66.18
church,11,66.2,n.教堂
prize,11,66.22,n.奖品，奖赏
iraqi,10,66.24
white,10,66.25,adj.白的
tank,10,66.27,n.油箱，水箱，坦克
larger,10,66.29
migrants,10,66.31
race,10,66.33,n.种族，竞赛
vote,10,66.35,n.投票(权)，得票数
legal,10,66.37,adj.合法的，法律的
running,10,66.38,adj.连续的
language,10,66.4,n.语言
presidential,10,66.42,adj.总统的
england,10,66.44,n.英格兰，英国
going,10,66.46
falling,10,66.48
pratt,10,66.5
gives,10,66.52
gearbox,10,66.53
index,10,66.55,n.索引，标志，指数
peace,10,66.57,n.和平，平静，和约
street,10,66.59,n.大街
encryption,10,66.61
staff,10,66.63,n.工作人员，棒子
founded,10,66.65
wing,10,66.66,n.翅膀，翼，派别
proposed,10,66.68
worry,10,66.7,"v.,v.烦恼，担心"
muslims,10,66.72
monetary,10,66.74,adj.货币的，金融的
land,10,66.76,n.陆地，土地
japanese,10,66.78,"n.,adj.日本人(的)"
together,10,66.79,adv.共同，一起，同时
independence,10,66.81,n.独立，自主
post,10,66.83,n.柱，职位
soon,10,66.85,adv.不久，很快，早
person,10,66.87,n.人，人称，身体
makes,10,66.89
defence,10,66.91,n.保卫，防御
latin,10,66.92,"n.,adj.拉丁语(的)"
seven,10,66.94,num.七
profits,10,66.96
conditions,10,66.98
gst,10,67.0
mozote,10,67.02
death,10,67.04,n.死，死亡
recession,10,67.06,n.衰退
similar,10,67.07,adj.类似的，相象的
success,10,67.09,n.成功
cannot,10,67.11
currency,10,67.13,n.通货，货币
rising,10,67.15
needs,10,67.17
find,10,67.19,v.寻找，找到，发现
per,10,67.2,prep.每，由，按照
father,10,67.22,n.父亲，神父，始祖
status,10,67.24,n.形势，身分
decision,10,67.26,n.决定，决议
letters,10,67.28
discovery,10,67.3,n.发现，发现物
syria,10,67.32
revolution,10,67.33,n.革命，变革
agreement,10,67.35,n.一致，协议
highest,10,67.37
borrowing,10,67.39
economists,10,67.41
gas,10,67.43,n.气体，煤气，汽油
fuel,10,67.45,n.燃料
turbofan,10,67.46
question,10,67.48,n.问题，疑问
arabia,10,67.5
return,10,67.52,v.回归，归还
announced,10,67.54
rules,10,67.56
engines,10,67.58
communist,10,67.6,n.共产主义者
care,10,67.61,n.注意，小心
encourage,10,67.63,v.鼓舞，鼓励，助长
economist,10,67.65
fund,10,67.67,n.基金，资金，蕴藏
overall,9,67.69,adj.总的，全面的
pis,9,67.7
commodities,9,67.72
challenge,9,67.74,"n.,v.挑战，质问"
hold,9,67.75,v.握住，容纳
focus,9,67.77,n.焦点，中心
course,9,67.79,n.过程，路线，课程
created,9,67.8
weibo,9,67.82
numbers,9,67.84
everyone,9,67.85,pron.人人，每人
september,9,67.87,n.九月
explorer,9,67.89,n.勘探者，探险家
key,9,67.9,n.钥匙，关键，答案
ethnic,9,67.92
ethiopia,9,67.94
refugee,9,67.95,n.难民
immigrants,9,67.97
picture,9,67.99,n.图片，画，照片
meet,9,68.0,v.遇到，会见，迎接
soviet,9,68.02
student,9,68.04,n.学生，研究人员
accounting,9,68.05,n.会计学
icahn,9,68.07
brought,9,68.09
intelligence,9,68.11,n.智慧，情报
latest,9,68.12
result,9,68.14,n.结果，效果，后果
promise,9,68.16,v.允诺，预示
seeking,9,68.17
published,9,68.19
account,9,68.21,n.账目
role,9,68.22,n.角色，作用
operation,9,68.24,n.操作，生效，手术
considered,9,68.26
process,9,68.27,n.程序，过程
try,9,68.29,v.尝试，审讯
whatever,9,68.31,pron.无论什么
benefits,9,68.32
giving,9,68.34
planning,9,68.36
forced,9,68.37
raising,9,68.39
becoming,9,68.41
violence,9,68.42,n.猛烈，暴力，暴行
fresh,9,68.44,adj.新鲜的，崭新的
goods,9,68.46,n.货物，商品
turned,9,68.47
regions,9,68.49
bigger,9,68.51
having,9,68.52
grew,9,68.54
crew,9,68.56,n.(飞机等的)全体人员
insurers,9,68.57
instance,9,68.59,n.例子
applicants,9,68.61
constitutional,9,68.62
religious,9,68.64,adj.宗教的，信教的
schools,9,68.66
judges,9,68.67
mobile,9,68.69,adj.机动的，流动的
therefore,9,68.71,adv.因而，所以
worth,9,68.73,n.价值
fewer,9,68.74
aircraft,9,68.76,n.航空器
spanish,9,68.78,"adj.,n.西班牙人(的)"
serious,9,68.79,adj.慎重的，严重的
al,9,68.81
meanwhile,9,68.83,"adv.,n.在这期间"
taken,9,68.84
revenues,9,68.86
needed,9,68.88
council,9,68.89,n.理事会，委员会
budgets,9,68.91
brazilian,9,68.93,"adj.,n.巴西的(人)"
peoples,9,68.94
working,9,68.96
chief,9,68.98,adj.首席的，首要的
moderate,9,68.99,adj.适度的
carry,9,69.01,v.搬运，携带
boom,9,69.03,v.隆隆响，兴旺，繁荣
partys,9,69.04
lay,9,69.06,v.放，安排，打基础
easier,9,69.08
disaster,9,69.09,n.自然灾害，祸患
idea,9,69.11,n.思想，主意，打算
raise,9,69.13,v.举起，提高，唤起
attempt,9,69.14,"v.,n.尝试，企图"
fight,9,69.16,v.打仗，战斗，作斗争
geared,9,69.18
ocean,9,69.19,n.海洋，大洋
launched,9,69.21
proportion,9,69.23,n.比例，部分
constitution,9,69.24,n.宪法，章程
move,9,69.26,v.移动，推动，搬家
leading,9,69.28,adj.领先的，一流的
offer,9,69.29,"v.,n.提供，报盘"
trumps,9,69.31
de,9,69.33
measures,9,69.35
republicans,9,69.36
record,9,69.38,v.记录，录音
information,9,69.4,n.通知，情报，资料
europes,8,69.41
trillion,8,69.43
site,8,69.44,n.场所，场地
usually,8,69.45,adv.通常，平常
pro,8,69.47
thousands,8,69.48
hong,8,69.5
buddhist,8,69.51,n.佛教徒
self,8,69.53,n.自己，自身，品质
man,8,69.54,n.人，男人，人类
october,8,69.56,n.十月
ruling,8,69.57,adj.统治的
thought,8,69.59,n.想法，思想，关怀
trap,8,69.6,n.陷井，圈套
leadership,8,69.62,n.领导
lack,8,69.63,"v.,n.缺少"
case,8,69.65,n.事实，案例，箱子
contrast,8,69.66,"n.,v.对照，对比"
victims,8,69.68
press,8,69.69,v.压，榨，按
purepower,8,69.71
spent,8,69.72
getting,8,69.74
france,8,69.75,n.法国
percentage,8,69.77,n.百分率
rousseffs,8,69.78
agree,8,69.8,v.同意，一致认为
fighting,8,69.81
welcome,8,69.83,adj.受欢迎的
rises,8,69.84
modi,8,69.86
macri,8,69.87
offers,8,69.89
languages,8,69.9
true,8,69.92,adj.真实的，真正的
impeachment,8,69.93
newspaper,8,69.95,n.报纸，新闻纸
surprise,8,69.96,v.使惊诧
asean,8,69.98,n.(缩)东盟
grow,8,69.99,v.增长，成长，种植
